gene_name,Pathway,SubPathway,Phenotype Description,Category,zscore,effect_size,pvalue,FDR_all,Tissue,Phenotype Code,gene,Protein Name,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,Derivation,File
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,5.12183798832393,0.0215855344199403,3.0257180760915e-7,1.4390812548205052e-5,Esophagus Muscularis,30120_irnt,ENSG00000167468,GPX4,0.153146365284348,0.239092943921824,2.54083457138107e-29,2.894880567778729e-28,21,22,22,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,5.12224854580154,0.021087984904034,3.01913566227572e-7,1.4390812548205052e-5,Thyroid,30120_irnt,ENSG00000167468,GPX4,0.155676557166439,0.158899368439526,2.6612797508165795e-23,1.5906602395309e-22,8,8,8,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet crit,Platelets,5.1128261847917,0.0898103222389561,3.17374303571335e-7,1.4890859216211825e-5,Colon Transverse,30090_irnt,ENSG00000143799,PARP1,0.00898621337439187,0.0134339888310284,0.0261902447661074,0.0457089791583841,4,4,4,Lab/Continuous,30090_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-5.09666313585043,-0.0345709357661566,3.45692671453596e-7,1.6003266070491806e-5,Brain Cerebellar Hemisphere,30040_irnt,ENSG00000143799,PARP1,0.0653969382758903,0.139767776593914,3.46507804648943e-7,1.76623673705635e-6,8,8,8,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-5.06917393363046,-0.033884474528285,3.99545983067889e-7,1.8015891600152086e-5,Brain Cerebellum,30040_irnt,ENSG00000143799,PARP1,0.0666824885099742,0.167010673170223,8.09890585693952e-10,4.752701505256291e-9,12,12,12,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet count,Platelets,5.06982249755808,0.0334821346670074,3.98186888312822e-7,1.8015891600152086e-5,Brain Cerebellar Hemisphere,30080_irnt,ENSG00000143799,PARP1,0.0653969382758903,0.139767776593914,3.46507804648943e-7,1.76623673705635e-6,8,8,8,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet crit,Platelets,4.99778583808907,0.079864972885189,5.79923391944816e-7,2.5814025856825657e-5,Esophagus Muscularis,30090_irnt,ENSG00000143799,PARP1,0.0109472113727859,0.0113541941898153,0.021554865870692,0.0328886800993903,7,7,7,Lab/Continuous,30090_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet crit,Platelets,4.98894107869665,0.0642019669074936,6.07111591197292e-7,2.668217018527845e-5,Esophagus Mucosa,30090_irnt,ENSG00000143799,PARP1,0.0169535884983753,0.0511348920756334,3.49332214665566e-7,9.53239090945043e-7,9,9,9,Lab/Continuous,30090_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet count,Platelets,4.96190375344328,0.0621567777901032,6.98055855791005e-7,3.0295624141329616e-5,Adipose Subcutaneous,30080_irnt,ENSG00000143799,PARP1,0.0176931652681771,0.0410640907967745,8.42919537548623e-7,2.07956655787137e-6,15,15,15,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.95203181517277,0.0250024703826184,7.34425930936559e-7,3.148057817545349e-5,Liver,30120_irnt,ENSG00000167468,GPX4,0.102194610615782,0.266597708428328,1.43296994686926e-15,3.5953482035639996e-14,4,4,4,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.9181809425354,-0.0725810841271544,8.73521505539752e-7,3.654056225583155e-5,Testis,30040_irnt,ENSG00000143799,PARP1,0.0136172345923026,0.0328396653659769,0.00108976563602827,0.00241735451823355,1,1,1,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet count,Platelets,4.91996128775844,0.0518924097314634,8.65613313082675e-7,3.654056225583155e-5,Skin Not Sun Exposed Suprapubic,30080_irnt,ENSG00000143799,PARP1,0.0253852207948448,0.0847539192507014,1.47607104120626e-11,5.8197146969534296e-11,17,17,17,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.91498023326883,0.0249229780083219,8.87914177553297e-7,3.670045267220295e-5,Prostate,30120_irnt,ENSG00000167468,GPX4,0.10125256628936,0.215251943814792,3.39482898261183e-13,5.5111744501523894e-12,4,4,4,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet count,Platelets,4.91207349410734,0.0665150980227309,9.01182588884728e-7,3.6810658218915e-5,Lung,30080_irnt,ENSG00000143799,PARP1,0.0158663263118139,0.0512648153234987,2.06559757637047e-7,6.59113408460033e-7,10,10,10,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.90247664502856,0.0252161901065524,9.46358693901183e-7,3.8206481223545434e-5,Adipose Subcutaneous,30120_irnt,ENSG00000167468,GPX4,0.100487479804626,0.076047212110335,1.3391573386789598e-11,4.8438761656026e-11,15,16,16,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.8872629002872,0.0247028559451613,1.02247517793535e-6,4.080498641139696e-5,Colon Sigmoid,30120_irnt,ENSG00000167468,GPX4,0.102021405788798,0.227580346138483,1.7761963389865598e-19,2.34608790566526e-18,4,4,4,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.88134681664242,0.0247822046183715,1.05363751579126e-6,4.157078925940062e-5,Minor Salivary Gland,30120_irnt,ENSG00000167468,GPX4,0.100450599347662,0.17632364015254,1.61244888784988e-7,2.00699438018387e-6,3,3,3,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.83661176298265,0.0199228021528346,1.32071027281467e-6,5.152254008103971e-5,Artery Tibial,30120_irnt,ENSG00000167468,GPX4,0.155239050107277,0.200965132824409,3.24676685507357e-30,2.98629349723113e-29,20,21,21,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.8327176437565,0.0229547329247238,1.34681742924401e-6,5.195722349261336e-5,Breast Mammary Tissue,30120_irnt,ENSG00000167468,GPX4,0.117485081449608,0.0463565842992674,1.54776829340103e-5,4.85025136973455e-5,12,13,13,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Lymphocyte percentage,White blood cells,4.76788621906351,0.0181989896756201,1.86168868824424e-6,7.103058379762639e-5,Lung,30180_irnt,ENSG00000137714,FDX1,0.197954493147519,0.21273855894778,1.71474071682817e-28,2.26212652421491e-27,18,18,18,Lab/Continuous,30180_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet count,Platelets,4.72551183973653,0.0375867629996241,2.29536459549768e-6,8.662506386486896e-5,Breast Mammary Tissue,30080_irnt,ENSG00000143799,PARP1,0.0420535885240499,0.0631173903776041,4.08166441521681e-7,1.59350395193962e-6,14,14,14,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.71416811575387,-0.0732811226788438,2.42700226387202e-6,9.060808451788875e-5,Artery Tibial,30040_irnt,ENSG00000143799,PARP1,0.0124784234164233,0.017795777240936,0.0012321873618688,0.00208906432208787,10,10,10,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.71118680064882,0.0285659639719766,2.46278362650857e-6,9.096579522593357e-5,Adipose Visceral Omentum,30120_irnt,ENSG00000167468,GPX4,0.0708863474251346,0.102890050735388,1.10305321062529e-12,6.05058861821891e-12,4,4,4,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.6911561574546,0.0217812421390076,2.71665520894844e-6,9.928659879441036e-5,Small Intestine Terminal Ileum,30120_irnt,ENSG00000167468,GPX4,0.120718730920166,0.234934678367557,1.2256332851048199e-11,2.33098096727325e-10,4,4,4,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular haemoglobin,Red blood cells,-4.67364117881519,-0.0308960099731359,2.95906131585793e-6,1.070193842568618e-4,Brain Cerebellum,30050_irnt,ENSG00000143799,PARP1,0.0666824885099742,0.167010673170223,8.09890585693952e-10,4.752701505256291e-9,12,12,12,Lab/Continuous,30050_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,High light scatter reticulocyte percentage,Red blood cells,4.62579000525671,0.0193744062006827,3.73173247652963e-6,1.3357293977846264e-4,Spleen,30290_irnt,ENSG00000167468,GPX4,0.176010076507571,0.216532721029612,1.34364072589656e-13,1.36405461284106e-12,24,25,25,Lab/Continuous,30290_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.61364629038465,-0.0768902451099398,3.95665546086369e-6,1.4017865061345647e-4,Esophagus Muscularis,30040_irnt,ENSG00000143799,PARP1,0.0109472113727859,0.0113541941898153,0.021554865870692,0.0328886800993903,7,7,7,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.60339689254761,-0.0432920505523565,4.15655023836893e-6,1.457731558345144e-4,Pancreas,30040_irnt,ENSG00000143799,PARP1,0.0339991797637942,0.0735359625953712,1.53372186837429e-6,6.02616635764847e-6,1,1,1,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.59154153376171,-0.0842565605891874,4.39984057415457e-6,1.5276246473464665e-4,Colon Transverse,30040_irnt,ENSG00000143799,PARP1,0.00898621337439187,0.0134339888310284,0.0261902447661074,0.0457089791583841,4,4,4,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.58036837428134,0.0182221175420062,4.64157661814976e-6,1.5955994077441552e-4,Cells Cultured fibroblasts,30120_irnt,ENSG00000167468,GPX4,0.16528117062549,0.399418802954036,3.19953750818649e-55,7.518507111559548e-54,18,20,20,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet count,Platelets,4.56090309047923,0.0815360137204861,5.0934085433904e-6,1.733756319867791e-4,Colon Transverse,30080_irnt,ENSG00000143799,PARP1,0.00898621337439187,0.0134339888310284,0.0261902447661074,0.0457089791583841,4,4,4,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.55526999665728,-0.073915433655803,5.23183340992196e-6,1.7635850096358295e-4,Heart Atrial Appendage,30040_irnt,ENSG00000143799,PARP1,0.0114725105079208,0.0256508835171605,0.00194395460219184,0.0040550018149592,11,11,11,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Red blood cell (erythrocyte) distribution width,Red blood cells,4.54442798050658,0.0168154998013141,5.50846365462761e-6,1.8389794046987562e-4,Heart Atrial Appendage,30070_irnt,ENSG00000137714,FDX1,0.217903041192583,0.252627746661767,3.29046040001124e-25,5.27120437544798e-24,12,12,12,Lab/Continuous,30070_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet count,Platelets,4.53407334526776,0.0736968068506815,5.78569234562643e-6,1.9131356022871398e-4,Esophagus Muscularis,30080_irnt,ENSG00000143799,PARP1,0.0109472113727859,0.0113541941898153,0.021554865870692,0.0328886800993903,7,7,7,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.52769660303763,0.0225556478406513,5.96301133542247e-6,1.9531674864704544e-4,Brain Cerebellar Hemisphere,30120_irnt,ENSG00000167468,GPX4,0.104312263288385,0.326882209927943,1.41254226390544e-16,2.3342935692373704e-15,4,4,4,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.51839154363579,-0.0604306769043131,6.23111771248903e-6,2.0031889534964732e-4,Esophagus Mucosa,30040_irnt,ENSG00000143799,PARP1,0.0169535884983753,0.0511348920756334,3.49332214665566e-7,9.53239090945043e-7,9,9,9,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.51986078990888,-0.062582432827834,6.18803077715844e-6,2.0031889534964732e-4,Lung,30040_irnt,ENSG00000143799,PARP1,0.0158663263118139,0.0512648153234987,2.06559757637047e-7,6.59113408460033e-7,10,10,10,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.5076058123189,0.0168866939856191,6.5563236486454e-6,2.0883996062474153e-4,Skin Not Sun Exposed Suprapubic,30120_irnt,ENSG00000167468,GPX4,0.185803176116412,0.297924379354149,1.78101399269542e-41,3.326679707784669e-40,25,27,27,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Red blood cell (erythrocyte) distribution width,Red blood cells,4.50248421976359,0.0204710791140058,6.71637431541858e-6,2.1199319657393918e-4,Thyroid,30070_irnt,ENSG00000137714,FDX1,0.143335218894699,0.212519549530288,1.51764530993689e-31,1.2670380468730299e-30,23,23,23,Lab/Continuous,30070_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Red blood cell (erythrocyte) distribution width,Red blood cells,4.4840567161978,0.0240048910267715,7.3237182556325e-6,2.2908062868068506e-4,Muscle Skeletal,30070_irnt,ENSG00000137714,FDX1,0.105192552117477,0.121304172836271,1.45508630035083e-21,1.00267057893972e-20,16,16,16,Lab/Continuous,30070_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet count,Platelets,4.48161344285617,0.0587063553739674,7.40808366311687e-6,2.2965059355662299e-4,Esophagus Mucosa,30080_irnt,ENSG00000143799,PARP1,0.0169535884983753,0.0511348920756334,3.49332214665566e-7,9.53239090945043e-7,9,9,9,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.47484139856762,0.0177139050764801,7.64680530714495e-6,2.3495316837528554e-4,Skin Sun Exposed Lower leg,30120_irnt,ENSG00000167468,GPX4,0.165951502072064,0.271692108992813,1.908255405309859e-43,2.9929855955995695e-42,16,18,18,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.46276588434316,-0.0577757932436631,8.09084379881705e-6,2.464158742937965e-4,Adipose Subcutaneous,30040_irnt,ENSG00000143799,PARP1,0.0176931652681771,0.0410640907967745,8.42919537548623e-7,2.07956655787137e-6,15,15,15,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.43416600193209,0.0188135707498207,9.24293894402862e-6,2.7905638272754233e-4,Artery Aorta,30120_irnt,ENSG00000167468,GPX4,0.144011964562213,0.120776669922492,1.99165545649945e-12,1.00902817675979e-11,11,11,11,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Red blood cell (erythrocyte) distribution width,Red blood cells,4.42026939230888,0.0228594742115059,9.85779334640282e-6,2.9253212392060335e-4,Heart Left Ventricle,30070_irnt,ENSG00000137714,FDX1,0.111493238485208,0.1799118189298,2.74284900818432e-18,3.01531854563993e-17,5,5,5,Lab/Continuous,30070_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Lymphocyte percentage,White blood cells,4.42057893872687,0.0311232626731617,9.84368174636274e-6,2.9253212392060335e-4,Cells EBV-transformed lymphocytes,30180_irnt,ENSG00000137714,FDX1,0.059392928216928,0.0594560280115833,0.00291869740349363,0.011734975473174,11,11,11,Lab/Continuous,30180_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Red blood cell (erythrocyte) distribution width,Red blood cells,4.41789958015523,0.0176731161944853,9.96647036862274e-6,2.932507213547301e-4,Adipose Visceral Omentum,30070_irnt,ENSG00000137714,FDX1,0.184665487847347,0.264701175369098,4.70381035352811e-33,8.77403753228036e-32,17,17,17,Lab/Continuous,30070_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.39906708014874,0.0193736033321955,1.08717221097099e-5,3.171984803774182e-4,Heart Left Ventricle,30120_irnt,ENSG00000167468,GPX4,0.133506335687788,0.0376588378289173,1.2463682282141e-4,3.3488814555442e-4,6,6,6,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet crit,Platelets,4.38626218749877,0.0176881690233458,1.15315112090413e-5,3.3364505764826163e-4,Nerve Tibial,30090_irnt,ENSG00000143799,PARP1,0.177100332524668,0.250939968359365,3.83984948396047e-35,3.83300226291915e-34,15,15,15,Lab/Continuous,30090_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Platelet crit,Platelets,4.36827373453101,0.0405473103791166,1.25232469585073e-5,3.593447391730359e-4,Whole Blood,30090_irnt,ENSG00000143799,PARP1,0.0318531304106046,0.0373367094003591,4.66040457385976e-7,1.24760034400751e-6,7,7,7,Lab/Continuous,30090_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.36490143403184,0.017952432130324,1.2718009163526e-5,3.6194203127673996e-4,Stomach,30120_irnt,ENSG00000167468,GPX4,0.153164953276161,0.308437865511478,1.29705927445338e-27,3.93492707377633e-26,10,10,10,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Red blood cell (erythrocyte) distribution width,Red blood cells,4.36098751234979,0.111565931216721,1.29476756821842e-5,3.6548235746783364e-4,Uterus,30070_irnt,ENSG00000137714,FDX1,0.00457610931560189,0.0584599169363549,0.00577128696117005,0.0246595663090257,3,3,3,Lab/Continuous,30070_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Red blood cell (erythrocyte) distribution width,Red blood cells,4.35796619960726,0.01728770293334,1.31276651333361e-5,3.675746237334108e-4,Adipose Subcutaneous,30070_irnt,ENSG00000137714,FDX1,0.187566584007245,0.229330876390245,1.2189321173916499e-34,1.4853879260597399e-33,19,19,19,Lab/Continuous,30070_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.34918235042355,-0.0472421830862156,1.36646055612863e-5,3.795480840702882e-4,Skin Not Sun Exposed Suprapubic,30040_irnt,ENSG00000143799,PARP1,0.0253852207948448,0.0847539192507014,1.47607104120626e-11,5.8197146969534296e-11,17,17,17,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Lymphocyte percentage,White blood cells,4.34618733361694,0.0253381094357401,1.38524274281093e-5,3.817113335745674e-4,Brain Cerebellum,30180_irnt,ENSG00000137714,FDX1,0.0853984338874605,0.172651662552629,3.9459058295358003e-10,2.40431086408668e-9,9,9,9,Lab/Continuous,30180_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular volume,Red blood cells,-4.33797329020694,-0.0181908741979313,1.438026255696e-5,3.9313599683279623e-4,Nerve Tibial,30040_irnt,ENSG00000143799,PARP1,0.177100332524668,0.250939968359365,3.83984948396047e-35,3.83300226291915e-34,15,15,15,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte percentage,White blood cells,4.3343152373464,0.015006050371412,1.46214529401522e-5,3.9660691100162844e-4,Adrenal Gland,30180_irnt,ENSG00000167468,GPX4,0.213367633883549,0.295225829580025,2.69164270485764e-19,6.0539252962461696e-18,29,30,30,Lab/Continuous,30180_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean corpuscular haemoglobin,Red blood cells,-4.33201503753662,-0.0637817304907587,1.47750847758669e-5,3.976673979985262e-4,Testis,30050_irnt,ENSG00000143799,PARP1,0.0136172345923026,0.0328396653659769,0.00108976563602827,0.00241735451823355,1,1,1,Lab/Continuous,30050_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.31780184099799,0.0177031108742757,1.57590815205214e-5,4.2088870030192546e-4,Colon Transverse,30120_irnt,ENSG00000167468,GPX4,0.153909896298651,0.268949874164991,1.00982421426037e-26,2.0312444960529095e-25,10,10,10,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.31601398843371,0.017430856360229,1.58871915880444e-5,4.210712152190088e-4,Esophagus Mucosa,30120_irnt,ENSG00000167468,GPX4,0.159033906531119,0.278879450768154,4.85765934031134e-37,7.589240165920119e-36,16,17,17,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Immature reticulocyte fraction,Red blood cells,4.31256665511547,0.0180286049716709,1.61370210211528e-5,4.2445255292001914e-4,Spleen,30280_irnt,ENSG00000167468,GPX4,0.176010076507571,0.216532721029612,1.34364072589656e-13,1.36405461284106e-12,24,25,25,Lab/Continuous,30280_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte count,White blood cells,4.30513656599413,0.0181756016269105,1.66882753967187e-5,4.356518208827619e-4,Heart Atrial Appendage,30120_irnt,ENSG00000167468,GPX4,0.145106099523724,0.0553827053557085,4.46853204827009e-6,1.41362585903547e-5,11,12,12,Lab/Continuous,30120_irnt.gwas.imputed_v3.both_sexes.csv
